version,annual_return,annual_volatility,sharpe,max_drawdown,total_return,final_wealth,total_switch_count,avg_switch_count_per_year,avg_position
current_baseline,0.0575762821478276,0.0973867730528406,0.4322888677532386,-0.1534575094789605,3.194205582486245,4.194205582486245,208,8.121475054229935,0.5849085838239851
fixed_rising_floor_048,0.06903892686206414,0.10458668379303454,0.5125367742269268,-0.18751174776092494,4.527849975630508,5.527849975630508,218,8.511930585683297,0.6595909513480013
fixed_rising_floor_049,0.07063536259878611,0.10448465269835841,0.5272212612767931,-0.19488849072309467,4.743199427942822,5.743199427942822,212,8.27765726681128,0.6578865819646731
fixed_rising_floor_050,0.07110856817458622,0.10431403908479382,0.5321423067163878,-0.1924193656167975,4.80856581102049,5.80856581102049,208,8.121475054229935,0.6541679578555935
fixed_rising_floor_051,0.07524309679131291,0.10391357587157349,0.5708703538822316,-0.16322564469051626,5.410924273081362,6.410924273081362,202,7.887201735357918,0.6540130151843818
fixed_rising_floor_052,0.07631870719412626,0.10357205641220464,0.5820640370765244,-0.16322564469051615,5.577209104294612,6.577209104294612,202,7.887201735357918,0.6504493337465138
fixed_rising_floor_053,0.07238417832599842,0.10418713420371958,0.5440953360158967,-0.16452778950258273,4.988353269641061,5.988353269641061,202,7.887201735357918,0.6476603656647041
dynamic_rising_floor,0.07032956104821553,0.10409419530241659,0.5260586363883358,-0.16826577235296425,4.701334079314314,5.701334079314314,206,8.043383947939263,0.6533932444995352
buy_and_hold,0.08347316642656155,0.1921783428190637,0.41634931886889043,-0.5569273201989486,6.793486059968059,7.793486059968059,0,0.0,1.0
